Rk,Player,Pos,Squad,Age,Club,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Matches,-additional_-9999,Standard_Sh,Standard_SoT,Performance_TklW,Performance_Int,Playing Time_Min_play,Score
371,Aziz Gʻaniyev,MF,uz Uzbekistan,28-145,0,1998,2,1,0.1756168359941945,1.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,0c492054,0.024390243902439025,0.0,0.30000000000000004,0.0,122.0,0.07756168359941946
372,Erling Haaland,FW,no Norway,25-361,1.eng Manchester City,2000,5,5,0.6734397677793904,5.2,0.875,0.0,7,7,0,0,0,0,1.35,0.0,1.35,1.35,1.35,Matches,1f44ac21,0.4878048780487805,0.5652173913043478,0.0,0.06666666666666667,465.0,0.5760935843054082
373,Ihsan Haddad,DF,jo Jordan,32-162,1.jo Al-Hussein SC,1994,3,3,0.3759071117561683,2.9,0.0,0.2,1,0,0,0,0,0,0.0,0.35,0.35,0.0,0.35,Matches,85660a5d,0.024390243902439025,0.0,0.05,0.13333333333333333,260.0,0.14434808901790033
374,Anis Hadj Moussa,MF,dz Algeria,24-156,1.nl Feyenoord,2002,3,1,0.14078374455732948,1.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,7bc7eef2,0.04878048780487805,0.0,0.0,0.06666666666666667,98.0,0.020745041122399617
375,Jaouen Hadjam,DF,dz Algeria,23-113,1.ch Young Boys,2003,3,1,0.1567489114658926,1.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,576817b7,0.024390243902439025,0.0,0.05,0.06666666666666667,109.0,0.07718311562651187
376,Amir Hadžiahmetović,MF,ba Bosnia–Herz,29-131,2.eng Hull City,1997,1,0,0.007256894049346879,0.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,e8213ed3,0.0,0.0,0.0,0.0,6.0,0.000725689404934688
377,Dennis Hadžikadunić,DF,ba Bosnia–Herz,28-008,2.it Sampdoria,1998,1,0,0.03773584905660377,0.3,0.0,0.2,1,0,0,0,0,0,0.0,3.33,3.33,0.0,3.33,Matches,82cfae2a,0.0,0.0,0.1,0.0,27.0,0.05254716981132076
378,Karim Hafez,DF,eg Egypt,30-127,1.eg Pyramids FC,1996,3,2,0.2481857764876633,1.9,0.0,0.2,1,0,0,0,0,0,0.0,0.52,0.52,0.0,0.52,Matches,d2debf23,0.024390243902439025,0.0,0.05,0.2,172.0,0.14213715529753265
379,Ehsan Hajsafi,DF,ir IR Iran,36-142,1.ir Sepahan,1990,2,1,0.13062409288824384,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,b060e3b8,0.024390243902439025,0.0,0.0,0.06666666666666667,91.0,0.0494581519109821
380,Achraf Hakimi,DF,ma Morocco,27-255,1.fr PSG,1998,6,6,0.8258345428156749,6.3,0.125,0.4,3,1,0,0,1,0,0.16,0.32,0.47,0.16,0.47,Matches,e42d61c7,0.34146341463414637,0.17391304347826086,0.5,0.3333333333333333,570.0,0.5068335752298017
381,Redouane Halhal,DF,ma Morocco,23-134,1.be Mechelen,2003,2,2,0.2597968069666183,2.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,e17c2cec,0.0,0.0,0.05,0.06666666666666667,180.0,0.097792694726657
382,Ali Al Hamadi,FW,iq Iraq,24-138,2.eng Ipswich Town,2002,3,2,0.2597968069666183,2.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,8450467d,0.14634146341463417,0.0,0.1,0.13333333333333333,180.0,0.029268292682926834
383,Abdullah Al-Hamdan,FW,sa Saudi Arabia,26-307,1.sa Al-Nassr,1999,3,0,0.10159651669085631,0.8,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,cc4b5436,0.04878048780487805,0.08695652173913043,0.0,0.0,71.0,0.022799575821845178
384,Mohamed Amine Ben Hamida,DF,tn Tunisia,30-214,1.tn Espérance Tunis,1995,3,2,0.2917271407837445,2.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,2a5e8f82,0.0,0.0,0.45,0.06666666666666667,202.0,0.28417876149008225
385,Odiljon Hamrobekov,MF,uz Uzbekistan,30-154,1.ir Tractor,1996,2,1,0.11030478955007257,0.9,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,03f63e77,0.024390243902439025,0.0,0.0,0.0,77.0,0.011030478955007257
386,Lee Han-beom,DF,kr Korea Republic,24-030,1.dk Midtjylland,2002,3,3,0.3904208998548621,3.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,071f2dd3,0.04878048780487805,0.0,0.1,0.2,270.0,0.19308417997097244
387,Grant Hanley,DF,sct Scotland,34-239,1.sct Hibernian,1991,2,2,0.2597968069666183,2.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,e9254eec,0.0,0.0,0.1,0.06666666666666667,180.0,0.12029269472665699
388,Sontje Hansen,FW,cw Curaçao,24-060,2.eng Middlesbrough,2002,1,1,0.06386066763425255,0.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,70bad10b,0.024390243902439025,0.043478260869565216,0.0,0.0,45.0,0.011399787910922589
389,Mohamed Hany,DF,eg Egypt,30-173,1.eg Al Ahly,1996,5,5,0.6952104499274311,5.3,0.0,0.2,1,0,0,0,0,0,0.0,0.19,0.19,0.0,0.19,Matches,9bcf1513,0.0975609756097561,0.0,0.45,0.4,480.0,0.48154208998548625
390,Moteb Al-Harbi,DF,sa Saudi Arabia,26-147,1.sa Al-Hilal,2000,3,2,0.2714078374455733,2.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,1d88554c,0.0,0.0,0.05,0.26666666666666666,188.0,0.17011490082244798
391,Saleh Hardani,DF,ir IR Iran,27-203,1.ir Esteghlal,1998,2,1,0.12917271407837447,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,3a9b682b,0.0,0.0,0.1,0.13333333333333333,90.0,0.11750120948234156
392,Carlos Harvey,MF,pa Panama,26-164,1.us Minnesota Utd,2000,3,3,0.386066763425254,3.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,3f18600c,0.12195121951219512,0.0,0.15000000000000002,0.0,267.0,0.0686066763425254
393,Akam Hashim,DF,iq Iraq,27-335,1.iq Al-Zawra'a SC,1998,3,3,0.3904208998548621,3.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,f8416e89,0.024390243902439025,0.0,0.05,0.13333333333333333,270.0,0.1472508466376391
394,Haissem Hassan,MF,eg Egypt,24-159,1.es Oviedo,2002,2,1,0.181422351233672,1.4,0.0,0.2,1,0,0,0,2,0,0.0,0.71,0.71,0.0,0.71,Matches,e0979e74,0.024390243902439025,0.0,0.05,0.0,126.0,0.0881422351233672
395,Jalal Hassan,GK,iq Iraq,35-060,1.iq Al-Zawra'a SC,1991,2,1,0.19448476052249639,1.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,87351c2e,0.0,0.0,0.0,0.0,135.0,0.0
396,Abdulaziz Hatem,MF,qa Qatar,36-197,1.qa Al Rayyan SC,1990,1,0,0.06386066763425255,0.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,c5065ef8,0.0,0.0,0.0,0.0,45.0,0.0063860667634252554
397,Jorrel Hato,DF,nl Netherlands,20-132,1.eng Chelsea,2006,1,0,0.04934687953555878,0.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,bde35051,0.0,0.0,0.0,0.0,35.0,0.009869375907111757
398,Kai Havertz,FW,de Germany,27-036,1.eng Arsenal,1999,4,4,0.5108853410740204,3.9,0.375,0.0,3,2,1,1,1,0,0.76,0.0,0.76,0.51,0.51,Matches,fed7cb61,0.29268292682926833,0.30434782608695654,0.1,0.06666666666666667,353.0,0.27293875927889716
399,Hassan Al-Haydos,MF,qa Qatar,35-218,1.qa Al Sadd,1990,2,1,0.08127721335268506,0.6,0.125,0.0,1,1,0,0,0,0,1.58,0.0,1.58,1.58,1.58,Matches,41bd6c64,0.024390243902439025,0.043478260869565216,0.0,0.0,57.0,0.045627721335268503
400,Jan Paul van Hecke,DF,nl Netherlands,26-039,1.eng Brighton,2000,4,4,0.5645863570391872,4.3,0.125,0.0,1,1,0,0,0,0,0.23,0.0,0.23,0.23,0.23,Matches,4fd08daa,0.07317073170731708,0.08695652173913043,0.15000000000000002,0.26666666666666666,390.0,0.2737506047411708
401,Hwang Hee-chan,FW,kr Korea Republic,30-172,1.eng Wolves,1996,3,1,0.15529753265602322,1.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,169fd162,0.024390243902439025,0.0,0.05,0.0,108.0,0.004878048780487806
402,Torbjørn Heggem,DF,no Norway,27-186,1.it Bologna,1999,5,5,0.6415094339622642,4.9,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,834fea76,0.024390243902439025,0.043478260869565216,0.35000000000000003,0.13333333333333333,443.0,0.3324685534591195
403,Alaa Al Hejji,MF,sa Saudi Arabia,30-226,1.sa Neom,1995,2,0,0.04499274310595065,0.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,6d258576,0.0,0.0,0.0,0.06666666666666667,32.0,0.011165940977261733
404,Jordan Henderson,MF,eng England,36-030,1.eng Brentford,1990,1,0,0.008708272859216255,0.1,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,935e6b8f,0.0,0.0,0.05,0.0,7.0,0.010870827285921628
405,Jack Hendry,DF,sct Scotland,31-071,1.sa Al-Ettifaq,1995,3,3,0.3904208998548621,3.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ffed43e3,0.0,0.0,0.1,0.0,270.0,0.12308417997097243
406,Luiz Henrique,FWMF,br Brazil,25-196,1.ru Zenit,2001,1,0,0.040638606676342524,0.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,8059806f,0.0,0.0,0.0,0.0,29.0,0.0040638606676342524
407,Theo Hernández,DF,fr France,28-284,1.sa Al-Hilal,1997,4,2,0.3062409288824383,2.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,d4c9725f,0.07317073170731708,0.0,0.05,0.2,212.0,0.15374818577648766
408,Lucas Herrington,DF,au Australia,18-315,1.us Colorado Rapids,2007,2,2,0.3033381712626995,2.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,6f808c85,0.0,0.0,0.05,0.13333333333333333,210.0,0.12983430091920656
409,Son Heung-min,FW,kr Korea Republic,34-009,1.us LAFC,1992,3,2,0.24383164005805516,1.9,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,92e7e919,0.17073170731707318,0.043478260869565216,0.05,0.0,169.0,0.040668080593849416
410,Aaron Hickey,DF,sct Scotland,24-037,1.eng Brentford,2002,1,1,0.10595065312046445,0.8,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,1780bb4a,0.0,0.0,0.0,0.06666666666666667,74.0,0.04452346395742622
411,Isak Hien,DF,se Sweden,27-185,1.it Atalanta,1999,3,3,0.3120464441219158,2.4,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,12806697,0.0,0.0,0.15000000000000002,0.06666666666666667,216.0,0.1532426221577165
412,Piero Hincapié,DF,ec Ecuador,24-189,1.eng Arsenal,2002,4,4,0.49056603773584906,3.8,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,Matches,0c7a48f8,0.07317073170731708,0.0,0.25,0.26666666666666666,339.0,0.3039465408805031
413,Adam Hložek,FW,cz Czechia,23-357,1.de Hoffenheim,2002,3,2,0.22496371552975328,1.7,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,5521f419,0.07317073170731708,0.043478260869565216,0.05,0.06666666666666667,156.0,0.0211558854718982
414,Tomáš Holeš,DF,cz Czechia,33-108,1.cz Slavia Prague,1993,2,2,0.22060957910014514,1.7,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,e03c2d97,0.0,0.0,0.15000000000000002,0.26666666666666666,153.0,0.20495524915336236
415,Amirhossein Hosseinzadeh,FW,ir IR Iran,25-260,1.ir Tractor,2000,2,0,0.023222060957910014,0.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,47270f0c,0.024390243902439025,0.0,0.1,0.0,17.0,0.004878048780487806
416,Robin Hranáč,DF,cz Czechia,26-169,1.de Hoffenheim,2000,3,3,0.3904208998548621,3.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,95d5aea2,0.0,0.0,0.0,0.06666666666666667,270.0,0.10141751330430576
417,Ajdin Hrustic,MF,au Australia,30-012,1.nl Heracles Almelo,1996,2,0,0.1146589259796807,0.9,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,1f2d714c,0.07317073170731708,0.0,0.0,0.0,80.0,0.011465892597968071
418,César Huerta,FWMF,mx Mexico,25-226,1.be Anderlecht,2000,1,0,0.008708272859216255,0.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,de2f44ce,0.0,0.0,0.0,0.0,7.0,0.0008708272859216256
419,Al-Hashmi Al-Hussain,MF,qa Qatar,22-336,1.qa Al-Arabi,2003,1,0,0.04499274310595065,0.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,c164fda2,0.0,0.0,0.1,0.06666666666666667,32.0,0.031165940977261736
420,Ayman Hussein,FW,iq Iraq,30-117,1.iq Al-Karma,1996,2,2,0.16545718432510886,1.3,0.125,0.0,1,1,0,0,0,0,0.78,0.0,0.78,0.78,0.78,Matches,8b574de7,0.07317073170731708,0.043478260869565216,0.0,0.0,115.0,0.07740588547189821
421,Oh Hyeon-gyu,FW,kr Korea Republic,25-096,1.tr Beşiktaş,2001,3,1,0.18577648766328012,1.4,0.125,0.0,1,1,0,0,0,0,0.7,0.0,0.7,0.7,0.7,Matches,d25422fb,0.0975609756097561,0.08695652173913043,0.0,0.0,129.0,0.08880567338282079
422,Yang Hyun-jun,FWMF,kr Korea Republic,24-053,1.sct Celtic,2002,1,0,0.027576197387518143,0.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,f4cda99f,0.024390243902439025,0.043478260869565216,0.05,0.06666666666666667,20.0,0.019424286405418482
423,Roger Ibanez,DF,br Brazil,27-236,1.sa Al-Ahli,1998,1,1,0.06386066763425255,0.5,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,82efe6fa,0.0,0.0,0.1,0.06666666666666667,45.0,0.08110546686018384
424,Yasser Ibrahim,DF,eg Egypt,33-157,1.eg Al Ahly,1993,5,4,0.6763425253991292,5.2,0.125,0.0,1,1,0,0,2,0,0.19,0.0,0.19,0.19,0.19,Matches,0b89ad1b,0.024390243902439025,0.043478260869565216,0.30000000000000004,0.2,467.0,0.34026850507982587
425,Borja Iglesias,FW,es Spain,33-181,1.es Celta Vigo,1993,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,75645f0e,0.0,0.0,0.0,0.0,1.0,0.0
426,Hwang In-beom,MF,kr Korea Republic,29-300,1.nl Feyenoord,1996,3,3,0.38026124818577645,2.9,0.125,0.2,2,1,0,0,0,0,0.34,0.34,0.68,0.34,0.68,Matches,92fa5d28,0.0975609756097561,0.08695652173913043,0.1,0.26666666666666666,263.0,0.1821927914852443
427,Christ Inao Oulaï,MF,ci Côte d'Ivoire,20-102,1.tr Trabzonspor,2006,4,2,0.3004354136429608,2.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,62709ee4,0.04878048780487805,0.0,0.2,0.4,208.0,0.11004354136429609
428,Zidane Iqbal,MF,iq Iraq,23-081,1.nl Utrecht,2003,3,2,0.2714078374455733,2.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,6fa3c28e,0.0,0.0,0.1,0.06666666666666667,188.0,0.053807450411224006
429,Nestory Irankunda,FWMF,au Australia,20-158,2.eng Watford,2006,4,3,0.3773584905660377,2.9,0.125,0.0,1,1,0,0,0,0,0.34,0.0,0.34,0.34,0.34,Matches,4ac730b2,0.14634146341463417,0.08695652173913043,0.0,0.06666666666666667,261.0,0.08190251572327044
430,Jackson Irvine,MF,au Australia,33-132,1.de St Pauli,1993,4,2,0.32220609579100146,2.5,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,4637747c,0.07317073170731708,0.043478260869565216,0.05,0.06666666666666667,223.0,0.04888727624576682
431,Alexander Isak,FW,se Sweden,26-299,1.eng Liverpool,1999,4,4,0.5166908563134979,4.0,0.125,0.6000000000000001,4,1,0,0,0,0,0.25,0.76,1.01,0.25,1.01,Matches,8e92be30,0.1951219512195122,0.2608695652173913,0.1,0.0,357.0,0.2544048250265112
432,Wilson Isidor,FW,ht Haiti,25-324,1.eng Sunderland,2000,3,2,0.26850507982583455,2.1,0.125,0.0,1,1,0,0,0,0,0.48,0.0,0.48,0.48,0.48,Matches,a671316d,0.12195121951219512,0.08695652173913043,0.05,0.06666666666666667,186.0,0.09368372216330859
433,Jamshid Iskanderov,FWMF,uz Uzbekistan,32-274,1.uz Neftchi FK,1993,1,0,0.011611030478955007,0.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,3b8abe7c,0.0,0.0,0.0,0.0,9.0,0.0011611030478955009
434,Zaid Ismail,MF,iq Iraq,24-195,1.iq Al-Talaba,2002,2,2,0.1683599419448476,1.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,c65effaa,0.0,0.0,0.2,0.06666666666666667,117.0,0.06350266086115144
435,Ko Itakura,DF,jp Japan,29-171,1.nl Ajax,1997,2,2,0.18432510885341075,1.4,0.0,0.2,1,0,0,0,0,0,0.0,0.7,0.7,0.0,0.7,Matches,97d545ae,0.0,0.0,0.0,0.06666666666666667,128.0,0.06019835510401548
436,Jacob Italiano,DF,au Australia,24-352,1.at Grazer AK,2001,2,2,0.2351233671988389,1.8,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,2eb0ee9a,0.024390243902439025,0.0,0.1,0.06666666666666667,163.0,0.11535800677310111
437,Hiroki Ito,DF,jp Japan,27-066,1.de Bayern Munich,1999,4,4,0.521044992743106,4.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,204dded0,0.024390243902439025,0.0,0.1,0.0,360.0,0.1492089985486212
438,Junya Itō,MF,jp Japan,33-130,1.be Genk,1993,4,2,0.3120464441219158,2.4,0.125,0.0,1,1,0,0,0,0,0.42,0.0,0.42,0.42,0.42,Matches,dbd3a428,0.07317073170731708,0.043478260869565216,0.1,0.06666666666666667,216.0,0.09537131107885824
439,Cedric Itten,FWMF,ch Switzerland,29-202,2.de Düsseldorf,1996,3,0,0.059506531204644414,0.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ef233486,0.0,0.0,0.0,0.0,42.0,0.0059506531204644416
440,Nicolas Jackson,FW,sn Senegal,25-027,1.de Bayern Munich,2001,4,2,0.33817126269956455,2.6,0.0,0.2,1,0,0,0,0,0,0.0,0.38,0.38,0.0,0.38,Matches,9c36ed83,0.17073170731707318,0.13043478260869565,0.1,0.06666666666666667,234.0,0.09371155885471899
441,Lee Jae-sung,FW,kr Korea Republic,33-341,1.de Mainz 05,1992,2,2,0.1683599419448476,1.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,34b0387f,0.04878048780487805,0.043478260869565216,0.15000000000000002,0.13333333333333333,117.0,0.016277836691410395
442,Alireza Jahanbakhsh,FWMF,ir IR Iran,32-340,1.be Dender,1993,2,0,0.06531204644412192,0.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,08452314,0.024390243902439025,0.0,0.05,0.0,46.0,0.016531204644412194
443,Ismail Jakobs,DF,sn Senegal,26-334,1.tr Galatasaray,1999,3,2,0.3164005805515239,2.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,a0415710,0.024390243902439025,0.0,0.1,0.13333333333333333,219.0,0.15494678277697146
444,Reece James,DF,eng England,26-221,1.eng Chelsea,1999,4,3,0.4499274310595065,3.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,1265a93a,0.024390243902439025,0.0,0.15000000000000002,0.2,311.0,0.22748548621190132
445,Amer Jamous,MF,jo Jordan,24-014,1.iq Al-Zawra'a SC,2002,1,0,0.020319303338171262,0.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,32d4f1e1,0.0,0.0,0.0,0.0,15.0,0.0020319303338171262
446,Luca Jaquez,DF,ch Switzerland,23-045,1.de Stuttgart,2003,2,1,0.11175616835994195,0.9,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,a400da8e,0.0,0.0,0.0,0.06666666666666667,78.0,0.045684567005321725
447,Ardon Jashari,MF,ch Switzerland,23-352,1.it Milan,2002,3,1,0.1030478955007257,0.8,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,889588db,0.04878048780487805,0.0,0.0,0.0,72.0,0.01030478955007257
448,Ali Jasim,MF,iq Iraq,22-178,1.sa Al-Najma,2004,2,2,0.18577648766328012,1.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,1a927a6f,0.0975609756097561,0.043478260869565216,0.05,0.0,129.0,0.028577648766328016
449,Danley Jean-Jacques,MF,ht Haiti,26-058,1.us Philadelphia,2000,3,3,0.37445573294629897,2.9,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,59fcbd6d,0.0,0.0,0.30000000000000004,0.2,259.0,0.11744557329462992
450,Eom Ji-sung,MF,kr Korea Republic,24-069,2.eng Swansea City,2002,2,0,0.059506531204644414,0.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,3a049da1,0.0,0.0,0.1,0.0,42.0,0.025950653120464445
451,Raúl Jiménez,FW,mx Mexico,35-073,1.eng Fulham,1991,4,4,0.45863570391872277,3.5,0.375,0.0,3,2,1,1,0,0,0.85,0.0,0.85,0.57,0.57,Matches,b561db50,0.43902439024390244,0.30434782608695654,0.05,0.0,317.0,0.302207051961824
452,Kim Jin-gyu,MF,kr Korea Republic,29-143,1.kr Jeonbuk,1997,2,0,0.07402031930333818,0.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,7c0479b1,0.024390243902439025,0.0,0.05,0.0,52.0,0.01740203193033382
453,Park Jinseob,DFMF,kr Korea Republic,30-267,1.cn Zhejiang,1995,2,0,0.04499274310595065,0.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,3316967a,0.024390243902439025,0.043478260869565216,0.0,0.0,32.0,0.008998548621190131
454,Ruslanbek Jiyanov,FW,uz Uzbekistan,25-042,1.uz Navbahor,2001,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,3c181746,0.0,0.0,0.05,0.0,1.0,0.0
455,Alistair Johnston,DF,ca Canada,27-282,1.sct Celtic,1998,5,5,0.6516690856313498,5.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,4fb17e20,0.12195121951219512,0.08695652173913043,0.1,0.4,450.0,0.31533381712626996
456,Frenkie de Jong,MF,nl Netherlands,29-066,1.es Barcelona,1997,4,4,0.4746008708272859,3.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,1bacc518,0.024390243902439025,0.0,0.35000000000000003,0.5333333333333333,328.0,0.17079342041606194
457,Lenny Joseph,FW,ht Haiti,25-278,1.hu Ferencváros,2000,3,1,0.1683599419448476,1.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,d1828392,0.04878048780487805,0.0,0.0,0.0,117.0,0.009756097560975611
458,Edmilson Junior,MFFW,qa Qatar,31-332,1.qa Al Duhail SC,1994,3,3,0.3033381712626995,2.3,0.0,0.2,1,0,0,0,0,0,0.0,0.43,0.43,0.0,0.43,Matches,620764f4,0.07317073170731708,0.08695652173913043,0.05,0.0,210.0,0.10033381712626996
459,Vinicius Júnior,FW,br Brazil,26-005,1.es Real Madrid,2000,5,5,0.6371552975326561,4.9,0.5,0.2,5,4,0,0,0,0,0.82,0.2,1.02,0.82,1.02,Matches,7111d552,0.41463414634146345,0.4782608695652174,0.05,0.06666666666666667,440.0,0.4196659597030753
460,Elijah Just,MF,nz New Zealand,26-077,1.sct Motherwell,2000,3,3,0.38171262699564584,2.9,0.375,0.0,3,3,0,0,1,0,1.02,0.0,1.02,1.02,1.02,Matches,0c295d6e,0.17073170731707318,0.21739130434782608,0.15000000000000002,0.13333333333333333,264.0,0.1940045960328979
461,Musab Al Juwayr,MFFW,sa Saudi Arabia,23-027,1.sa Al-Qadsiah,2003,3,2,0.21915820029027577,1.7,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,62592fc1,0.0,0.0,0.15000000000000002,0.06666666666666667,152.0,0.058582486695694255
462,Ayoub El Kaabi,FW,ma Morocco,33-021,1.gr Olympiacos,1993,1,1,0.09869375907111756,0.8,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,b1bfd1d4,0.07317073170731708,0.08695652173913043,0.1,0.0,69.0,0.02767762460233298
463,Ozan Kabak,DF,tr Türkiye,26-114,1.de Hoffenheim,2000,1,1,0.12917271407837447,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,2d61d13a,0.0,0.0,0.1,0.0,90.0,0.0708345428156749
464,Ferdi Kadioglu,DF,tr Türkiye,26-283,1.eng Brighton,1999,2,2,0.2293178519593614,1.8,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,66c52a77,0.024390243902439025,0.0,0.1,0.06666666666666667,159.0,0.1141969037252056
465,Kaku,MF,py Paraguay,31-187,1.ae Al Ain,1995,1,0,0.014513788098693758,0.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,cb01ad74,0.0,0.0,0.0,0.0,11.0,0.001451378809869376
